combination,pairs_count,score,best_weighting,mean_balance,median_balance,std_balance,mean_mdd,worst_mdd,mean_sharpe,mean_sortino,mean_calmar,mean_ulcer,mean_var95,mean_cvar95,mean_omega,mean_cagr,median_cagr,prob_profit,prob_2x,prob_ruin,p5,p50,p95,p99
AVAXUSDT + TONUSDT + HBARUSDT,3,-82.7815407755724,equal,494.47519429762275,494.9444028875587,32.49301922456834,-0.9504689423562125,-0.96268529612043,-351.9350531909174,-405.17299347126715,-1.052124544444357,0.730529699999646,-0.003857945152520063,-0.0045645466131264975,0.018997698694897414,-1.0,-1.0,0.0,0.0,1.0,438.0194140387223,494.9444028875587,548.3677929949703,563.8159363278538
AVAXUSDT + DOGEUSDT + AAVEUSDT,3,-42.38967992966093,equal,2401.9166387442842,2407.3159677400254,169.7085013503291,-0.759794970103158,-0.8211095963564368,-142.32373620234614,-206.11742830324414,-1.3167937105584966,0.5150737335328174,-0.002729098288866759,-0.003459062263790243,0.16518205002304287,-1.0,-1.0,0.0,0.0,1.0,2099.5495069622966,2407.3159677400254,2657.6007471018434,2734.070347920137
AVAXUSDT + DOGEUSDT + HBARUSDT,3,-51.89613329502814,equal,1289.3011006545698,1296.7767362990571,85.52576618393076,-0.870952406349055,-0.9038494603344814,-191.51523852416372,-252.38971178086376,-1.1482785727385298,0.6244287259988743,-0.0032635882104065732,-0.003936949766384754,0.08278165657650904,-1.0,-1.0,0.0,0.0,1.0,1147.6552859664664,1296.7767362990571,1415.1464006155659,1458.1158162288295
AVAXUSDT + AAVEUSDT + HBARUSDT,3,-76.19322795159785,equal,947.3425235598044,948.8176232793076,55.56484326006525,-0.9051447202384538,-0.9245690632958182,-301.31255735658505,-373.2982504528336,-1.1048372969928186,0.6648141213203644,-0.003299273052213813,-0.003886353396043872,0.03938731135259178,-1.0,-1.0,0.0,0.0,1.0,841.9110967006261,948.8176232793076,1029.7968636589717,1069.0722264597432
TONUSDT + DOGEUSDT + AAVEUSDT,3,-71.81845915100678,equal,842.6325525398835,850.9824817980639,56.11798962836993,-0.9156407253798827,-0.9397908975974123,-292.3823395776155,-351.24357745173654,-1.0921722888354999,0.6788788999313496,-0.002998289679974081,-0.0036959752376207926,0.048861350553041916,-1.0,-1.0,0.0,0.0,1.0,735.1199351185475,850.9824817980639,919.1916219194798,952.7575251513833
TONUSDT + DOGEUSDT + HBARUSDT,3,-78.36401864099797,equal,401.1283600024783,402.4748011490659,27.82891520610982,-0.9598173348456553,-0.9704153777991619,-339.13456059555176,-382.7718746015334,-1.0418736815269167,0.7472105809499203,-0.0035753616264743195,-0.004280476766400404,0.022188401100636065,-1.0,-1.0,0.0,0.0,1.0,354.2788864255595,402.4748011490659,441.8922672378758,455.3057524001227
TONUSDT + AAVEUSDT + HBARUSDT,3,-125.85031538788553,risk_parity,73.72920197938443,74.32137823182481,5.51134319678758,-0.9926139118249903,-0.9946400633690129,-579.1936951812033,-617.8050771187474,-1.0074413604008645,0.8351699879582822,-0.0034907730349299144,-0.004047363681512941,0.007957487239553347,-1.0,-1.0,0.0,0.0,1.0,63.49108863681816,74.32137823182481,81.46261255456199,84.83511820147248
DOGEUSDT + AAVEUSDT + HBARUSDT,3,-70.05746023845172,equal,861.080057839707,869.4470618139806,54.72438381282787,-0.9137935860006621,-0.9358927017052069,-279.8247265039409,-342.4772986427939,-1.0943781662805807,0.6761703931955099,-0.003021338581268279,-0.003627480541151412,0.05172623684073901,-1.0,-1.0,0.0,0.0,1.0,756.0061102918293,869.4470618139806,934.4215607006698,973.6817935438189
TRXUSDT + LTCUSDT + ARBUSDT + BTCUSDT,4,-45.0010738621941,equal,4608.764482148352,4643.738385237364,198.55612782383102,-0.5388313705041974,-0.6512587046653565,-174.92297138067838,-220.5053720744615,-1.858218717902555,0.34093763252543935,-0.0019926909851321283,-0.002479696021682001,0.06922802044511772,-0.9999999999934925,-0.9999999999952713,0.0,0.0,1.0,4170.375197065096,4643.738385237364,4846.5548333758525,4904.969841679024
TRXUSDT + LTCUSDT + ARBUSDT + AVAXUSDT,4,-54.01415795853995,equal,3538.182387284801,3550.8987640378264,146.13723413128253,-0.6459398433710483,-0.7202472549577091,-200.03028836906756,-264.9982033479366,-1.5489069286057011,0.42021363880128443,-0.002265026131058576,-0.0027447556403880106,0.06494385713134733,-1.0,-1.0,0.0,0.0,1.0,3275.7400126720077,3550.8987640378264,3729.945921605454,3852.6075109407147
TRXUSDT + LTCUSDT + ARBUSDT + TONUSDT,4,-67.12576491751973,risk_parity,3567.7646529521544,3590.5880021305966,134.50993268438845,-0.6429340261785389,-0.7065788751676483,-285.6132894791828,-330.5504995853433,-1.5560314293510582,0.41855527813785376,-0.0020899993349001215,-0.002509891410116537,0.030344299084346077,-1.0,-1.0,0.0,0.0,1.0,3257.338813429897,3590.5880021305966,3733.7040791551085,3817.299596847531
TRXUSDT + LTCUSDT + ARBUSDT + DOGEUSDT,4,-51.180742840832615,equal,4094.95132118235,4121.235764555991,168.86571263664354,-0.590285754744817,-0.6776672610781319,-195.08171504178188,-251.1606065158805,-1.6954178659686183,0.37841558206053966,-0.0020436397064515183,-0.002478784868265549,0.07766545719818535,-0.999999999999998,-0.9999999999999987,0.0,0.0,1.0,3726.799440105698,4121.235764555991,4301.276584959724,4349.123303299616
TRXUSDT + LTCUSDT + ARBUSDT + AAVEUSDT,4,-65.88218139303856,risk_parity,3841.35918793951,3866.9150362540186,150.55273302635723,-0.6155519205340237,-0.6878440061367247,-277.16906584840245,-324.4970071089977,-1.6254950088097058,0.397682173449935,-0.0019838316426185132,-0.0023795551263783273,0.0346222673273262,-1.0,-1.0,0.0,0.0,1.0,3490.1944094359637,3866.9150362540186,4022.6912426278686,4076.009530496506
TRXUSDT + LTCUSDT + ARBUSDT + HBARUSDT,4,-68.20282488229611,risk_parity,3223.1012590740293,3246.4718267632593,127.00978424717664,-0.6773690827973653,-0.7285655621064562,-298.97159291155646,-335.70795920837975,-1.4768044819415738,0.4455910310355672,-0.002211710047680203,-0.00264931046233121,0.020145054082031363,-1.0,-1.0,0.0,0.0,1.0,2932.5187486827103,3246.4718267632593,3367.630724194215,3408.493663215318
TRXUSDT + LTCUSDT + BTCUSDT + AVAXUSDT,4,-39.117880443527945,equal,4613.531101464512,4635.396540198623,178.56405203729096,-0.5384371582651154,-0.6209255139912494,-142.52201361300155,-191.11364961371646,-1.8591880599947448,0.34078775582296944,-0.002135838376923461,-0.002596557380663701,0.10370654204865537,-0.9999999996703043,-0.9999999997519047,0.0,0.0,0.998,4258.437733136674,4635.396540198623,4834.924583630565,4886.458013610625
TRXUSDT + LTCUSDT + BTCUSDT + TONUSDT,4,-47.560145198260784,risk_parity,4390.611718340123,4418.48329950577,177.76349163061187,-0.5606260947645622,-0.6469367259854656,-192.24467083798277,-233.18331227201014,-1.785421239726026,0.3574187552858095,-0.002003873667565791,-0.0024914875429667173,0.0503334486694698,-0.9999999999988006,-0.9999999999991278,0.0,0.0,1.0,3974.2226852093618,4418.48329950577,4598.049085904636,4673.502202606481
TRXUSDT + LTCUSDT + BTCUSDT + DOGEUSDT,4,-34.90923177682793,equal,5285.809365876621,5324.626665788946,213.4711911977232,-0.4713238579805951,-0.5820858752817775,-120.80836436001935,-170.35895889784672,-2.1257643782979474,0.2943144732531963,-0.0019278856937810938,-0.002397806859004117,0.14536298996558916,-0.9999999833787239,-0.9999999866216076,0.0,0.0,0.088,4797.427124629372,5324.626665788946,5540.975390279582,5630.869092374954
TRXUSDT + LTCUSDT + BTCUSDT + AAVEUSDT,4,-44.29197410766552,equal,4617.541391346604,4652.665711367372,194.39835356580403,-0.5379894866593202,-0.6534459217888787,-168.19252216089365,-216.97097808514238,-1.8610509824198929,0.340418344107855,-0.002018056763786991,-0.002499246852502452,0.0791284247138301,-0.999999999993167,-0.9999999999949523,0.0,0.0,1.0,4143.769654635764,4652.665711367372,4837.615067217632,4939.33290268665
TRXUSDT + LTCUSDT + BTCUSDT + HBARUSDT,4,-51.29394000983364,risk_parity,3966.9257032590995,3991.7819916084723,144.21131025073328,-0.6029710648294446,-0.6715906813404865,-215.7495951453948,-251.62349898480053,-1.659365774082004,0.38803157901991575,-0.0021304473918932498,-0.002554377013109451,0.031685413350690875,-0.9999999999999138,-0.9999999999999308,0.0,0.0,1.0,3641.6578822344936,3991.7819916084723,4136.300883292476,4188.500574582941
TRXUSDT + LTCUSDT + AVAXUSDT + TONUSDT,4,-54.725180370243315,risk_parity,3691.846880444243,3722.534898544317,158.70769633354456,-0.630505686246448,-0.7266861819181114,-224.91589446563844,-268.6365042845489,-1.5869949023664978,0.4082146767285584,-0.0020941209350097104,-0.002586392037924176,0.04383307744839714,-1.0,-1.0,0.0,0.0,1.0,3314.716970306272,3722.534898544317,3878.8850505137098,3953.4470059537234
TRXUSDT + LTCUSDT + AVAXUSDT + DOGEUSDT,4,-40.361280779399074,equal,4129.631244202929,4157.762539156839,203.03798670822783,-0.586903432324083,-0.6838378905461118,-137.37642869898798,-197.1165258409958,-1.7058198428628193,0.3760143518802707,-0.0022066002883613014,-0.0027960728652185293,0.12505507317612352,-0.99999999999798,-0.9999999999988297,0.0,0.0,1.0,3708.915180325675,4157.762539156839,4388.906049278176,4489.375239627756
TRXUSDT + LTCUSDT + AVAXUSDT + AAVEUSDT,4,-50.72864598114996,equal,3536.8683047474065,3567.3374582104693,170.20155425990657,-0.646072881721661,-0.7305317067937549,-190.47092514545238,-248.5749404619843,-1.5488527981992792,0.4210975722337009,-0.002289194131924913,-0.002889916161412755,0.06631102883359702,-1.0,-1.0,0.0,0.0,1.0,3189.4734048583955,3567.3374582104693,3745.8302094814853,3802.3922921991925
TRXUSDT + LTCUSDT + AVAXUSDT + HBARUSDT,4,-59.13794109494985,equal,2564.3021213498055,2583.442824369617,114.87126889813743,-0.7433120640571491,-0.8120361236540223,-235.7409070940313,-289.9048541346876,-1.345644187875166,0.5005061355613383,-0.002693884891359838,-0.0032228347076401426,0.034339992468112264,-1.0,-1.0,0.0,0.0,1.0,2372.5836377669057,2583.442824369617,2712.414384833533,2746.458392326861
TRXUSDT + LTCUSDT + TONUSDT + DOGEUSDT,4,-53.00635020387598,risk_parity,3836.542015224686,3872.781126726846,169.2777210098937,-0.6160498877203798,-0.7133418328905025,-217.44699496281464,-260.1273303656485,-1.6244192052201472,0.39796102323483945,-0.0020367213656649723,-0.002555318586134991,0.04624838118147173,-1.0,-0.9999999999999999,0.0,0.0,1.0,3436.7836847798812,3872.781126726846,4027.6361760110653,4081.40551734883
TRXUSDT + LTCUSDT + TONUSDT + AAVEUSDT,4,-64.16916049678426,risk_parity,3561.9391803842204,3584.1929220404154,148.12207540923538,-0.6434919957164202,-0.7049415247428918,-272.9912615491955,-315.76538370763103,-1.5548259699428355,0.41872961575536133,-0.0021027933002381164,-0.0025978665994983736,0.03175925752138201,-1.0,-1.0,0.0,0.0,1.0,3232.6490861500633,3584.1929220404154,3746.418607973029,3868.2069294781813
TRXUSDT + LTCUSDT + TONUSDT + HBARUSDT,4,-70.37486390064112,risk_parity,2928.7800328213852,2948.625334485623,121.63472215341505,-0.7068051628967161,-0.7858206576425473,-310.6596120127618,-346.3600943000706,-1.4152239825560513,0.4690327545632796,-0.002360164169929476,-0.002804907040536765,0.017793469173783216,-1.0,-1.0,0.0,0.0,1.0,2643.70042474146,2948.625334485623,3074.2449493117488,3109.5641266530165
TRXUSDT + LTCUSDT + DOGEUSDT + AAVEUSDT,4,-49.99363840970958,equal,4106.372456308604,4137.898500139938,179.62250152801383,-0.5891876040933607,-0.6632237999522567,-188.23162704321663,-245.23753041913244,-1.6987621670595405,0.37755835270481364,-0.0020619735631088334,-0.00253056056096717,0.08436158832542905,-0.9999999999999974,-0.9999999999999984,0.0,0.0,1.0,3694.173966023634,4137.898500139938,4326.208827600115,4415.741439141694
TRXUSDT + ARBUSDT + BTCUSDT + AVAXUSDT,4,-41.64542033144992,equal,3930.7156809754306,3952.462393959687,180.30789018129443,-0.6065684569499314,-0.7079293086273285,-160.75187746223375,-203.38913380055607,-1.6500059832067069,0.3907881281919565,-0.002402942275766585,-0.0029454164841743965,0.07098132047584123,-0.999999999996272,-0.999999999997468,0.0,0.0,1.0,3582.9712788131264,3952.462393959687,4156.515579672962,4231.2162626373365
TRXUSDT + LTCUSDT + DOGEUSDT + HBARUSDT,4,-56.196826280994095,equal,2951.4156998752524,2979.1390776533026,144.72075426056304,-0.704557827092513,-0.7785157895018688,-231.73847933980926,-275.50236273495193,-1.4199123556890028,0.46792835245909115,-0.002471013846868156,-0.0029888562478831964,0.03742595139091921,-1.0,-1.0,0.0,0.0,1.0,2631.015981988457,2979.1390776533026,3131.0012408396756,3176.7093624340737
TRXUSDT + LTCUSDT + AAVEUSDT + HBARUSDT,4,-68.0106091322788,risk_parity,3230.0035699733303,3253.0453273154662,133.9531105805572,-0.6766852316163231,-0.7426284867072871,-297.74578399195275,-334.75232234576896,-1.4783517457810005,0.44484339273480533,-0.0022246413034438424,-0.002647445294631085,0.020805258777718,-1.0,-1.0,0.0,0.0,1.0,2918.6715382811217,3253.0453273154662,3390.6935576782093,3450.6378019721365
TRXUSDT + ARBUSDT + BTCUSDT + TONUSDT,4,-51.46893537729049,risk_parity,3312.4761371001696,3330.6980075104175,142.86202396406875,-0.6684067078250353,-0.7325579122491886,-219.5107615157194,-252.101353707609,-1.4967600558401593,0.43883655152726603,-0.0025323282194860876,-0.003065143652299242,0.0288120137269079,-1.0,-0.9999999999999999,0.0,0.0,1.0,3030.8811012235265,3330.6980075104175,3494.3947732394076,3562.6258701793795
TRXUSDT + ARBUSDT + BTCUSDT + DOGEUSDT,4,-38.147606398757546,equal,4523.968799080158,4546.238949589789,198.5643793183678,-0.5473768653186906,-0.6326109275682463,-140.89779516537232,-186.21943311701352,-1.8292037835530277,0.3470657191465498,-0.0021893129123658193,-0.0027196729408936445,0.09968857330963175,-0.9999999997904542,-0.9999999998580976,0.0,0.0,0.998,4090.09269564402,4546.238949589789,4780.299826607304,4885.18425011224
TRXUSDT + ARBUSDT + BTCUSDT + AAVEUSDT,4,-47.98659516100766,equal,3969.3289689233948,3991.2789497735384,156.0786768873717,-0.6027834563476662,-0.6982769307532316,-192.73535100190935,-235.1022752931773,-1.6600381647237086,0.38816479119448316,-0.0022862477138751633,-0.002751979716331919,0.05305393182203421,-0.9999999999999611,-0.9999999999999725,0.0,0.0,1.0,3611.497523466693,3991.2789497735384,4169.380843357246,4217.574815092619
TRXUSDT + ARBUSDT + BTCUSDT + HBARUSDT,4,-54.08349550245863,equal,2993.4852262159156,3012.3043745958607,127.17157365248507,-0.7002948365559782,-0.7492233307947234,-234.9976319734621,-264.95069739780024,-1.4284306321660383,0.4643043628357253,-0.0026786318369155784,-0.0031765117201232266,0.02118736778003708,-1.0,-1.0,0.0,0.0,1.0,2722.4540213863297,3012.3043745958607,3158.231838602802,3211.2154157174814
TRXUSDT + ARBUSDT + AVAXUSDT + TONUSDT,4,-59.02667916319638,risk_parity,2547.3703167810263,2562.9125766521515,123.11795874811283,-0.7449840795330083,-0.8056283035355244,-252.44571102206862,-289.3273609514595,-1.3426705359722677,0.5019825797180302,-0.002710596431466756,-0.0032620288885278894,0.026914174057164994,-1.0,-1.0,0.0,0.0,1.0,2298.174490929367,2562.9125766521515,2704.9951080060378,2759.603080910487
TRXUSDT + ARBUSDT + AVAXUSDT + DOGEUSDT,4,-42.93133018260341,equal,3459.0743863285593,3485.520694537294,170.84980914655097,-0.6538757446409866,-0.7218662670326926,-154.89023379170055,-209.55677176351082,-1.5303616612994455,0.42721001525521846,-0.002487514861423106,-0.003110221872189754,0.09075474452009419,-0.999999999999992,-0.9999999999999953,0.0,0.0,1.0,3094.285050594511,3485.520694537294,3703.560100302888,3765.5935343668
TRXUSDT + ARBUSDT + AVAXUSDT + AAVEUSDT,4,-53.82814078568074,equal,2959.7559539725694,2986.3933405391945,143.27229956346403,-0.7037870270746576,-0.7796179659669262,-208.6259803924613,-263.6745161913753,-1.4214594473110587,0.4668897286951961,-0.0025620762952450484,-0.003180315627228287,0.04966277435201913,-1.0,-1.0,0.0,0.0,1.0,2660.071946579316,2986.3933405391945,3148.292220599014,3216.727543672088
TRXUSDT + ARBUSDT + AVAXUSDT + HBARUSDT,4,-61.70396506756023,equal,2147.1347893714674,2155.7921731201563,98.71502982836053,-0.7849932770968784,-0.8294301936553664,-252.95415466033054,-302.3599571989172,-1.274095623101844,0.537434371836882,-0.002975351316314794,-0.0035096294512013447,0.026408333119462127,-1.0,-1.0,0.0,0.0,1.0,1962.7825413573887,2155.7921731201563,2279.620851694715,2332.760363515008
TRXUSDT + ARBUSDT + TONUSDT + DOGEUSDT,4,-57.656912126547574,risk_parity,2704.09191078094,2723.948238642343,130.59064962322088,-0.7292752316716393,-0.7984465925888515,-246.97814547277818,-282.6079028925769,-1.3716561124061017,0.48793099261001827,-0.00262317462704472,-0.0031940306353274934,0.027637717887212785,-1.0,-1.0,0.0,0.0,1.0,2448.2071130533186,2723.948238642343,2869.801767567261,2930.5442418216335
TRXUSDT + ARBUSDT + DOGEUSDT + AAVEUSDT,4,-52.82693584133064,equal,3448.4537620395995,3474.8504136879137,153.4928770461958,-0.6548802644460381,-0.7396114193513029,-209.67260491268365,-259.0056934889025,-1.5278049127058435,0.42740000901285347,-0.00234223216865242,-0.002854355103808124,0.058480969442253256,-1.0,-1.0,0.0,0.0,1.0,3129.997476155575,3474.8504136879137,3632.3418903612414,3696.827314414562
TRXUSDT + ARBUSDT + TONUSDT + AAVEUSDT,4,-69.17653247313969,risk_parity,2605.07949628422,2628.1611728039643,125.35263441441309,-0.7391570177609718,-0.8067812491626185,-304.9412924357931,-340.12227805476243,-1.3532728627233557,0.4965658551669044,-0.0026172167838571726,-0.003151285078840047,0.019004466533475324,-1.0,-1.0,0.0,0.0,1.0,2330.1031947576716,2628.1611728039643,2756.1443003465433,2810.2313506713504
TRXUSDT + ARBUSDT + TONUSDT + HBARUSDT,4,-75.29803714870037,risk_parity,1977.6327408209695,1985.7217660892848,86.87461733617403,-0.801952843513893,-0.8352918290687467,-342.65828676955516,-370.1531246468932,-1.2471014670300582,0.5534485550487871,-0.0029901562958327696,-0.0034657997458020884,0.010029058134961102,-1.0,-1.0,0.0,0.0,1.0,1801.45653612579,1985.7217660892848,2104.68551294832,2132.903832864375
TRXUSDT + ARBUSDT + DOGEUSDT + HBARUSDT,4,-60.09543589887268,equal,2492.984493418438,2509.682474415429,115.81453513496643,-0.7503935809009874,-0.8154526045045392,-253.65621164550586,-294.62846411305014,-1.3329455918006197,0.5066008589479098,-0.002750502354502409,-0.0032323351223342628,0.028687969662006943,-1.0,-1.0,0.0,0.0,1.0,2275.845855677905,2509.682474415429,2636.90584489515,2682.7913220336945
TRXUSDT + ARBUSDT + AAVEUSDT + HBARUSDT,4,-72.31687225779545,risk_parity,2358.7465424397174,2375.5597225453803,108.52202788005462,-0.7638291977360864,-0.8192748702302514,-325.9820897984913,-355.61016180248487,-1.3094514319350643,0.518052668753366,-0.0027357892353166457,-0.0032011947016809526,0.01237835594867521,-1.0,-1.0,0.0,0.0,1.0,2112.5882539089043,2375.5597225453803,2492.9624688668664,2540.8415935293406
TRXUSDT + BTCUSDT + AVAXUSDT + TONUSDT,4,-44.39792715259585,risk_parity,3286.7160924910986,3304.058033845503,151.7484846221199,-0.6709740145103139,-0.7521245695616111,-183.01120586519025,-216.73871744633692,-1.4911150888274531,0.4408049494147493,-0.002624394667608057,-0.003248282577919903,0.041543334331806195,-0.9999999999999774,-0.9999999999999853,0.0,0.0,1.0,2960.4988116123272,3304.058033845503,3479.82942832734,3578.570367485077
TRXUSDT + BTCUSDT + AVAXUSDT + DOGEUSDT,4,-33.79749180032623,equal,4524.822658590109,4545.880148410458,219.39743350116126,-0.5473576237320273,-0.6377604864574046,-118.26492039127915,-164.49363297006383,-1.8297705915103715,0.3470693651158152,-0.0023465665315358683,-0.002866206627728431,0.133365399075473,-0.9999999957116997,-0.9999999970879305,0.0,0.0,0.996,4072.863189490626,4545.880148410458,4810.589653666691,4933.658356877158
TRXUSDT + BTCUSDT + AVAXUSDT + AAVEUSDT,4,-41.429211989397494,equal,3936.240022894127,3964.0434305786084,175.29814743960563,-0.6060802942766782,-0.6950472488024573,-157.15175711789234,-202.3197864425716,-1.651265438668382,0.38998901323243435,-0.0024363034737596907,-0.0029771108401659366,0.07866599170333584,-0.9999999999962799,-0.9999999999972458,0.0,0.0,1.0,3537.0059818233344,3964.0434305786084,4145.205006375393,4252.655314140895
TRXUSDT + BTCUSDT + AVAXUSDT + HBARUSDT,4,-48.13304783439648,equal,2972.1544767913956,2987.347667326613,130.41935093257408,-0.702434820484393,-0.7772281445190844,-197.79489302707535,-235.19293512543516,-1.4241017508262617,0.4660824942746174,-0.0028039255699428265,-0.003285236373370014,0.036419349714421415,-0.9999999999999972,-0.9999999999999981,0.0,0.0,1.0,2744.540442751553,2987.347667326613,3144.888215955415,3191.004813703847
TRXUSDT + BTCUSDT + TONUSDT + DOGEUSDT,4,-43.60168285682316,equal,3374.983618575083,3390.250507740705,144.29735795314352,-0.662174757858872,-0.7363951328904993,-178.09243836340931,-212.8192580021707,-1.510879604613959,0.433338194418964,-0.0025739303168748214,-0.0031994548794433203,0.0465165333519239,-0.999999999999954,-0.9999999999999694,0.0,0.0,1.0,3098.380759311358,3390.250507740705,3577.825034762145,3634.9493239992944
TRXUSDT + BTCUSDT + TONUSDT + HBARUSDT,4,-56.26356694749957,risk_parity,2544.899904117493,2558.7961902914976,110.9879000981275,-0.7451797502502912,-0.7913087355122186,-249.22614795200363,-275.50155017449055,-1.3422508849132169,0.501820074526025,-0.002943141429942882,-0.00348088148668411,0.0156178556021625,-1.0,-1.0,0.0,0.0,1.0,2292.896024650837,2558.7961902914976,2683.459619313327,2740.8555394772484
TRXUSDT + BTCUSDT + TONUSDT + AAVEUSDT,4,-50.91922361169667,risk_parity,3322.996419286204,3338.151775788029,134.68429734356997,-0.6673447940853833,-0.7347567392241596,-214.54387787838726,-249.36297324408673,-1.4990724855511475,0.4376164467527913,-0.002561902184239321,-0.003086186649045124,0.033363201996818616,-1.0,-0.9999999999999999,0.0,0.0,1.0,3023.4783493110904,3338.151775788029,3500.1961342035706,3559.680722405133
TRXUSDT + BTCUSDT + DOGEUSDT + AAVEUSDT,4,-38.14093936336893,equal,4536.206080291059,4560.154913493336,193.92963622302247,-0.5461711264128485,-0.640800107565312,-137.6556264634853,-186.197895831187,-1.8331028698126752,0.34722441081733346,-0.002221288009957182,-0.0027312312923461536,0.1107341760155039,-0.999999999792473,-0.9999999998450577,0.0,0.0,1.0,4175.864326811068,4560.154913493336,4766.697500069878,4851.639858818308
TRXUSDT + BTCUSDT + AAVEUSDT + HBARUSDT,4,-53.70283774097413,risk_parity,2985.821237163568,2999.8838378124465,126.27200175545181,-0.7010651890995998,-0.7560598327994861,-234.0189989696744,-263.03931759533083,-1.426852371439964,0.46499280280632305,-0.0026927706476038244,-0.003187941238786799,0.02057007474793143,-1.0,-1.0,0.0,0.0,1.0,2693.2347600162007,2999.8838378124465,3138.5172970625376,3196.360329702014
TRXUSDT + BTCUSDT + DOGEUSDT + HBARUSDT,4,-45.4498761987185,equal,3413.5687746085714,3427.241299374764,143.0012054137873,-0.6583380983836872,-0.7201886158088133,-180.0260382391378,-222.08722837756972,-1.5196743201036265,0.430652930151547,-0.002591737907417784,-0.003046571263380103,0.051489996064386444,-0.9999999999998663,-0.9999999999999094,0.0,0.0,1.0,3124.8858845913733,3427.241299374764,3599.3690499523414,3699.8205711618657
TRXUSDT + AVAXUSDT + TONUSDT + DOGEUSDT,4,-49.49961959214372,equal,2488.0137141753994,2500.9740710990664,122.12083364711428,-0.7509396361587437,-0.8026821875930237,-194.7211640663805,-241.65911962011617,-1.3320132899347474,0.5067361366546375,-0.0028740085771964247,-0.0035279022498414594,0.04880275945234502,-1.0,-1.0,0.0,0.0,1.0,2247.2227262118317,2500.9740710990664,2665.4396717418454,2724.970942885921
TRXUSDT + AVAXUSDT + DOGEUSDT + AAVEUSDT,4,-42.12787547761248,equal,3475.9676007166263,3492.2130094720833,168.53087219327577,-0.6522342697668259,-0.7207990677301681,-152.78888912260095,-205.55199913835705,-1.5341912862494669,0.42498922323559896,-0.0025154969227085466,-0.003148110755427997,0.0951810259854512,-0.9999999999999902,-0.999999999999995,0.0,0.0,1.0,3142.098163603244,3492.2130094720833,3700.5242047914676,3803.236641831244
TRXUSDT + AVAXUSDT + TONUSDT + HBARUSDT,4,-63.908698118448406,risk_parity,1815.431558943683,1830.0942153696928,87.38770211595497,-0.8181699958901391,-0.8506881399982604,-284.9318564132263,-313.0474728569982,-1.2223782164194281,0.5686432240871848,-0.003183218006983485,-0.0037361578034791907,0.01409470878099388,-1.0,-1.0,0.0,0.0,1.0,1629.2762023198493,1830.0942153696928,1925.0781132599725,1985.968453824783
TRXUSDT + AVAXUSDT + TONUSDT + AAVEUSDT,4,-58.56899231151874,risk_parity,2563.2184811369584,2577.04549183139,114.84623355930543,-0.7433166784311088,-0.7988649950541773,-250.15213363599392,-287.0529665464856,-1.3456376706544115,0.5003177011365929,-0.0027332957238587778,-0.003276049414994454,0.02832810183608067,-1.0,-1.0,0.0,0.0,1.0,2336.4335605782585,2577.04549183139,2717.4469777510394,2758.2429355276104
TRXUSDT + AVAXUSDT + DOGEUSDT + HBARUSDT,4,-50.158585264097255,equal,2512.6784460046383,2521.378485186021,128.08464572317098,-0.7484873488385915,-0.8134410117024873,-192.60117454345857,-244.97482479790384,-1.3364100726120056,0.5047903585589557,-0.002910261035606348,-0.0034475032571003902,0.05283260565980592,-1.0,-1.0,0.0,0.0,1.0,2284.4503183381576,2521.378485186021,2692.731754474964,2728.075230150384
TRXUSDT + AVAXUSDT + AAVEUSDT + HBARUSDT,4,-60.73009381451221,equal,2162.060084155634,2174.684051105013,100.98296991824235,-0.783509325671567,-0.8233019277680668,-249.46648603005335,-297.5088172801431,-1.276518778627587,0.535794412038885,-0.0029889119377174353,-0.003544169145150284,0.028165019213512246,-1.0,-1.0,0.0,0.0,1.0,1979.7410341841655,2174.684051105013,2301.342430269276,2366.2385864851976
TRXUSDT + TONUSDT + DOGEUSDT + AAVEUSDT,4,-57.9588917403925,inverse_vol,2589.1267088997774,2611.1936784495388,119.48910879454483,-0.740792422721978,-0.7991309297096522,-253.35821544514366,-284.0227606115026,-1.3502529287350662,0.4983299619809567,-0.002665335742947245,-0.0032616661566813704,0.023026137375372173,-1.0,-1.0,0.0,0.0,1.0,2331.392762218114,2611.1936784495388,2760.6976080517315,2803.9552625404526
TRXUSDT + TONUSDT + DOGEUSDT + HBARUSDT,4,-63.11889336407607,equal,1771.8444140088116,1783.8626065273781,89.38439338579441,-0.8225396153723411,-0.8630569091790241,-283.43999921212867,-309.0489649670308,-1.2158893387433483,0.5728041224863882,-0.003162335683743576,-0.0038046483728669546,0.01270612060696099,-1.0,-1.0,0.0,0.0,1.0,1583.8456294758987,1783.8626065273781,1891.9441592282428,1936.2769259411782
TRXUSDT + DOGEUSDT + AAVEUSDT + HBARUSDT,4,-58.250040344806116,equal,2490.6516628992213,2510.313630981321,123.85733156918708,-0.750531932471313,-0.819230979392306,-244.64874160157018,-285.40150139868865,-1.33274316544353,0.5072775752954125,-0.002764635037130664,-0.0032992791867617046,0.03080341600024695,-1.0,-1.0,0.0,0.0,1.0,2267.8656172655087,2510.313630981321,2644.734305734666,2693.0420574615537
